0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
-8.317757009345794206e-01;-4.843531060252218579e-01
0.000000000000000000e+00;0.000000000000000000e+00
-2.616656822209096345e-01;-1.921708185053380702e-01
0.000000000000000000e+00;0.000000000000000000e+00
-2.378109452736318352e-01;-7.272727272727272374e-02
0.000000000000000000e+00;0.000000000000000000e+00
-3.508771929824561209e-01;-8.101742816768724154e-02
0.000000000000000000e+00;0.000000000000000000e+00
-1.498257839721254259e-01;-6.597222222222222376e-02
0.000000000000000000e+00;0.000000000000000000e+00
-1.178637200736648294e-01;-2.427184466019417508e-01
0.000000000000000000e+00;0.000000000000000000e+00
-3.750000000000000000e-01;-1.277287505805852208e-01
0.000000000000000000e+00;0.000000000000000000e+00
-4.962962962962962910e-01;-2.342961944062356694e-01
0.000000000000000000e+00;0.000000000000000000e+00
-5.577889447236180631e-01;-2.580490148966843034e-01
0.000000000000000000e+00;0.000000000000000000e+00
-5.766129032258064946e-01;-3.733179988499137347e-01
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
-6.923076923076922906e-01;-5.019717003015541357e-01
0.000000000000000000e+00;0.000000000000000000e+00
-4.369747899159663884e-01;-1.328834070281591784e-01
0.000000000000000000e+00;0.000000000000000000e+00
-2.079207920792079112e-01;-8.374142997061703730e-02
0.000000000000000000e+00;0.000000000000000000e+00
-1.649484536082474195e-01;-8.805182341650671929e-02
0.000000000000000000e+00;0.000000000000000000e+00
-1.189710610932475932e-01;-5.339690107270560204e-02
0.000000000000000000e+00;0.000000000000000000e+00
-2.531120331950207358e-01;-2.281279397930385811e-02
0.000000000000000000e+00;0.000000000000000000e+00
-4.166666666666666852e-01;-1.622364802933088934e-01
0.000000000000000000e+00;0.000000000000000000e+00
-5.384615384615384359e-01;-2.173298799152342808e-01
0.000000000000000000e+00;0.000000000000000000e+00
-5.229357798165137350e-01;-3.285388127853881013e-01
0.000000000000000000e+00;0.000000000000000000e+00
-5.829875518672199552e-01;-3.980211768790140603e-01
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
-7.476635514018691309e-01;-5.376177970029352160e-01
0.000000000000000000e+00;0.000000000000000000e+00
-3.350125944584382842e-01;-1.638513513513513431e-01
0.000000000000000000e+00;0.000000000000000000e+00
-2.587155963302752437e-01;-1.260398681525663200e-01
0.000000000000000000e+00;0.000000000000000000e+00
-2.528735632183908288e-01;-7.654698242933537233e-02
